,sfield,cfield,mean HI,mean LO,t-test,MWW,Cohens d
472,Present tense_HI,AU26_r,0.6020536491921086,0.612076532827091,0.8497931107770659,0.305250867458846,0.032058726947333624
1465,Feeling_LO,AU02_r,0.12336629685247626,0.1298637868237111,0.7865987881587386,0.30567483855336935,0.04556528294178449
1879,Leisure_LO,AU06_r,0.5669682482457078,0.5630639675837694,0.9573647954978894,0.3056750138880421,-0.00897000388291306
2140,Fillers_HI,AU45_r,0.3814813288454793,0.3688884108396359,0.7483846275661652,0.30572134965390685,-0.054356359722790855
86,Personal pronouns_HI,AU14_r,0.7115678754491545,0.670794341636969,0.6721404363835501,0.30617989134886203,-0.07144250808652595
1076,Cognitive_HI,AU17_r,0.5640165265941604,0.567744014114029,0.9456354172811019,0.3063020101866333,0.011630976304136875
2050,Assent_HI,AU07_r,0.7214364121929451,0.8309926608096931,0.3302608305378676,0.30669758248119594,0.1665664472806869
1330,Exclusion_HI,AU04_r,0.5255497115889601,0.5154900936068305,0.9292966786874711,0.3067332827245782,-0.015106641414085433
1431,Hearing_LO,AU02_r,0.1262892647209025,0.1326581012323108,0.7940297870409211,0.3070627501133985,0.043939976773156864
1170,Discrepancy_HI,AU10_r,0.7566438431495567,0.7228100398215802,0.7053739909116117,0.3075980146066736,-0.06383902944117414
324,Articles_HI,AU14_r,0.6784055314155523,0.6409911819906893,0.6952115905139851,0.3075980146066736,-0.06611934081646999
1387,Perceptual_LO,AU23_r,0.22056739726980776,0.17980707702352164,0.18202570103887689,0.3081827976037247,-0.22879797212838524
1592,Health_HI,AU25_r,1.0149958193261497,0.8782935951170711,0.4590759689527175,0.3084327963378647,-0.26448499157486544
2077,Non-fluencies_LO,AU02_r,0.12495819758274018,0.13291021183611929,0.7422852774138247,0.3084534316642005,0.05535638342209097
247,They_LO,AU06_r,0.5658732945127933,0.5624459968991825,0.9633581309826718,0.30845360495958896,-0.00770650194852714
1976,Religion_HI,AU04_r,0.387639876880118,1.7365236906862749,0.5635728095236903,0.3085375387259869,1.486152681434752
714,Social_HI,AU01_r,0.36190928956237756,0.34872755129669314,0.7227599896390133,0.30871777317807175,-0.061657836127723326
514,Adverbs_HI,AU04_r,0.5110682548745564,0.5361634889262452,0.8215541992063051,0.30878392880249617,0.038547224169030864
1379,Perceptual_LO,AU14_r,0.6720753419338307,0.7086098691462621,0.7151003402182435,0.30963531015091283,0.06204169493209772
1521,Biological_LO,AU20_r,0.12806858499009569,0.12469494149110494,0.8095086771477918,0.3098470392083533,-0.04028240949972564
1237,Certainty_LO,AU09_r,0.17222347006707775,0.15368310946943042,0.37396624024448644,0.3101426974163336,-0.14974805775224798
727,Social_LO,AU09_r,0.1773446520460245,0.15625205137541284,0.35552822252672345,0.3101426974163336,-0.15561614486422318
535,Adverbs_LO,AU20_r,0.13654616781281528,0.13351546187681088,0.8887295871257174,0.31044270779377514,-0.02370767178788276
1528,Biological_HI,AU45_r,0.3666411971133626,0.3919022344797512,0.6380906269950604,0.31048944413605567,0.09870576926986682
1667,Relativity_LO,AU01_r,0.36392615318504723,0.3475579608626242,0.7246253292807023,0.3107644530371778,-0.05966656212338054
475,Present tense_LO,AU45_r,0.3634587342093977,0.38221142965343735,0.586902841376196,0.3108481611679049,0.09139884570729796
1804,Work_HI,AU02_r,0.09626930695196466,0.1115545622597079,0.7098089454925967,0.31102887545457636,0.12620669406075904
1805,Work_LO,AU02_r,0.12419712667697341,0.13106091740915582,0.7751391905038636,0.31124303957181654,0.04808739031725144
259,They_LO,AU15_r,0.15464270208812814,0.17109468620956156,0.39915710816162664,0.31124321079811457,0.14166374372887883
400,Auxiliary verbs_HI,AU23_r,0.18511744493102764,0.17430184855656122,0.6324711148583606,0.3118696011441453,-0.08074650616996477
887,Positive emotion_LO,AU02_r,0.12404598155754101,0.14389784664544636,0.5219421067407135,0.3125085025180997,0.10931825609904111
1688,Relativity_HI,AU17_r,0.5623307136732674,0.561532256910442,0.9876807512663767,0.31290803252758637,-0.002654325974130273
2167,duration_LO,AU20_r,0.1292771910882481,0.13161238115661708,0.889678480685358,0.3131506537588262,0.024195415675909476
69,Personal pronouns_LO,AU01_r,0.3460945340832464,0.32267609313212214,0.5969567941546077,0.31324992331321055,-0.09032543019402116
91,Personal pronouns_LO,AU17_r,0.5868588143722766,0.5691795283404125,0.7310547084680332,0.31324992331321055,-0.058803550785403176
1054,Cognitive_HI,AU01_r,0.3842934457588621,0.3586761287754666,0.6461619039386559,0.31365304011803086,-0.07833824261819951
936,Negative Emotion_HI,AU14_r,0.6516707545129439,0.7635328677896186,0.47425284080782104,0.3138928809289897,0.19180304787122912
426,Past tense_HI,AU14_r,0.6785580827307095,0.6356071983317272,0.646504371236786,0.3140323186863341,-0.07853683136416988
423,Past tense_LO,AU10_r,0.7585781303362737,0.7270889732400765,0.7313582651112462,0.31437478266304597,-0.058520270497451184
1192,Tentativeness_HI,AU02_r,0.12193387231347479,0.13990269799762955,0.43165842421117706,0.31472973976758567,0.13333726727211295
1344,Exclusion_HI,AU14_r,0.7061465681369028,0.6614354842368788,0.6598658630981358,0.3147422582800666,-0.07482294354404521
1067,Cognitive_LO,AU09_r,0.16906096830787898,0.15530638772061878,0.580719351684404,0.3147439077297739,-0.09513089128143144
662,Quantifiers_HI,AU12_r,0.5787191239656865,0.6773882165960188,0.2486427665618271,0.31483099847460494,0.20394680792720296
281,Impersonal pronouns_LO,AU06_r,0.5682497376659994,0.5564794358733192,0.8755894493517815,0.3154749639482458,-0.02657972538569768
339,Articles_LO,AU45_r,0.34983218734615756,0.3604407143879913,0.758906135547781,0.3165512949315903,0.05198133551415143
191,You_LO,AU15_r,0.16453227144605648,0.17539374277485112,0.6131129918836229,0.3168549388460504,0.08481973505568192
905,Positive emotion_LO,AU15_r,0.16854181336685725,0.18052619709516093,0.7124965076703287,0.3171072619019226,0.06384418902009321
270,They_HI,AU45_r,0.41543539401373486,0.35091189537155937,0.39885247657581946,0.3171977692070181,-0.18265924275776702
1916,Home_HI,AU09_r,0.22481297965936906,0.17263371321663468,0.4433704308969322,0.3172819213965745,-0.27496654223676925
1306,Inclusion_HI,AU10_r,0.7571453350813592,0.7353462989676982,0.8200928162723635,0.3180051237800863,-0.038515248981796056
1223,Tentativeness_LO,AU45_r,0.3840600484677843,0.3943361381490034,0.8015777874044974,0.318099694368484,0.04286762269121967
1267,Inhibition_LO,AU06_r,0.5653734455708492,0.5696749547393563,0.9536994884902723,0.3182645473292024,0.009742045834649571
552,Prepositions_HI,AU06_r,0.542647610388913,0.5455624163360275,0.9694177691164899,0.31896684235704376,0.0065733465358903
440,Past tense_HI,AU45_r,0.3654008007364806,0.4048922198104128,0.4448453267026258,0.31928184501394496,0.13138283821926452
608,Conjunctions_HI,AU26_r,0.611973063876971,0.6167009825284142,0.9215642022956737,0.31936526004641475,0.01655585410115726
1296,Inclusion_HI,AU04_r,0.49161811918578263,0.5082892171201658,0.8765477946751266,0.3194617627077967,0.026306917461050662
1056,Cognitive_HI,AU02_r,0.1097171288742697,0.13733320348061756,0.2341089151135387,0.320331120248198,0.2038089886158383
566,Prepositions_HI,AU17_r,0.5601643284678408,0.5718685635272146,0.8272650335323934,0.3204894580514337,0.03734205177031667
1081,Cognitive_LO,AU23_r,0.23341000438382675,0.18353695464163142,0.2033855388274235,0.32075388380203307,-0.22189940830017
638,Negations_HI,AU23_r,0.1943080711214337,0.1883492217071294,0.8356122846532937,0.3207935823768694,-0.03489163722632708
467,Present tense_LO,AU20_r,0.12311407403925798,0.12355655784689128,0.9762689700887308,0.32079408464970993,0.005001696889772648
48,Total pronouns_HI,AU10_r,0.7575788965886746,0.7401516785880475,0.8463311629801389,0.3207942520730536,-0.032587213323093944
630,Negations_HI,AU14_r,0.7056958269819069,0.6705162926847456,0.7231158649878178,0.3207942520730536,-0.059581975744170255
1468,Feeling_HI,AU05_r,0.16227678313845836,0.18710246539303083,0.6815194727033951,0.32107130854942434,0.11660755754990745
348,Common Verbs_HI,AU06_r,0.5600186424778313,0.5623547318998691,0.9757336841167548,0.3213276238679948,0.0051506309953099376
192,You_HI,AU17_r,0.5202971304290782,0.5180421394269717,0.9690937562367576,0.3215222804562017,-0.007418381473378093
1854,Achievement_HI,AU14_r,0.6284795910125318,0.5742032434296288,0.7085207736685796,0.32187149951557426,-0.09007927768292685
1188,Discrepancy_HI,AU45_r,0.3682212865204677,0.36033979664131355,0.8214871289049472,0.32193479895653554,-0.037995964991084236
1284,Inhibition_HI,AU23_r,0.1483708691308619,0.24425909438738383,0.2665007247876455,0.3222061668849057,0.46999486824649367
1981,Religion_LO,AU06_r,0.5640244634685705,0.5663388154567343,0.9749517234154697,0.3225091235071703,0.005268237606936504
682,Numbers_HI,AU02_r,0.1289633899621927,0.13525988893638016,0.8164680706390375,0.322779697396636,0.04236784110554663
427,Past tense_LO,AU14_r,0.723400693330618,0.6780656374268512,0.6527603365768615,0.3233032316658946,-0.0767711857444173
723,Social_LO,AU06_r,0.5734645508488847,0.5670643443043768,0.9334518465486153,0.3236601986528163,-0.01404020061445861
231,SheHe_LO,AU23_r,0.2001284314135906,0.18355073812686376,0.45125897824353955,0.3239291747844911,-0.1261899816960691
2083,Non-fluencies_LO,AU06_r,0.5623198301419308,0.569557482529506,0.9218505542321014,0.3239291747844911,0.01646245191320751
145,We_LO,AU06_r,0.5634421183695242,0.5677553924986319,0.9532443525336408,0.3239291747844911,0.009838100203555631
876,Affective_HI,AU23_r,0.163011545405387,0.1829276084335011,0.4476003109035772,0.32434508075643587,0.13254315209544862
581,Conjunctions_LO,AU02_r,0.14466887862275454,0.16469434017463808,0.709413570500171,0.3252335700589478,0.06340559367005583
87,Personal pronouns_LO,AU14_r,0.6331674483413176,0.6825921921793512,0.6207489324421006,0.32529010991780016,0.08461210520855651
1294,Inclusion_HI,AU02_r,0.11734306077150496,0.13066945380682807,0.6385165198124865,0.32531433139824045,0.07966199280409678
1029,Sadness_LO,AU06_r,0.5637939086603606,0.5677585554039264,0.9570580003212388,0.3253517932088174,0.00903478000187959
646,Quantifiers_HI,AU01_r,0.3834125307466013,0.3424581166830384,0.5165519632193307,0.3258589622422452,-0.11182188661992377
343,Common Verbs_LO,AU02_r,0.13410885539686082,0.13961636627944923,0.8701296983045737,0.3262970325190671,0.027820226614170364
236,SheHe_HI,AU45_r,0.35292960757412895,0.43263341386823007,0.41847610260286205,0.32635522028791997,0.3259086487456932
1736,Space_HI,AU02_r,0.1261206816511635,0.13194248712486573,0.846518787933839,0.3265333843967575,0.0325725671380605
586,Conjunctions_HI,AU06_r,0.5566908452886123,0.5731892988990879,0.8305664815220434,0.3265366417105864,0.035983251227719344
1607,Sexual_LO,AU06_r,0.5643916124945354,0.5676006135995415,0.9653722332705567,0.3267769611344967,0.00728377671722914
757,Family_LO,AU06_r,0.5630469729241923,0.5676164759678871,0.9505149610345083,0.3267769611344967,0.010413123634483979
791,Friends_LO,AU06_r,0.5630469729241923,0.5674420537861905,0.9523970053223377,0.3267769611344967,0.010016588457622363
71,Personal pronouns_LO,AU02_r,0.12520939926714264,0.1254503420404284,0.9932059151147717,0.32680971012575577,0.0014490034474282975
1472,Feeling_HI,AU07_r,0.7376813480027006,0.5435823402398949,0.30109273686638616,0.326854562670847,-0.27098497628525053
41,Total pronouns_LO,AU05_r,0.12615889690840543,0.11525224598323797,0.6149037245898997,0.32704378537979834,-0.08781409873143863
2177,total words_LO,AU01_r,0.3511011653675279,0.3112809581059978,0.4694947709769496,0.3270718041963651,-0.12663687766094756
1811,Work_LO,AU06_r,0.5649944856822552,0.5674950898126041,0.9729990417402964,0.328204660804446,0.005679065323596565
1573,Health_LO,AU06_r,0.5597261051838353,0.5669050667636117,0.9220695631030771,0.328204660804446,0.016415292989314146
1131,Causation_LO,AU06_r,0.5673190765086891,0.5696355478680171,0.9748396212626684,0.328204660804446,0.005292857181570854
1885,Leisure_LO,AU10_r,0.7559151967129518,0.7280530261410589,0.7496549988447259,0.328204660804446,-0.05349593528882925
1928,Home_HI,AU20_r,0.14819813122059836,0.10363772510718852,0.31332469115629813,0.328656670725854,-0.36409885851704327
1539,Body_LO,AU06_r,0.5658112016214759,0.5685012859280337,0.9709865470263392,0.32963487435078653,0.006102239681092889
392,Auxiliary verbs_HI,AU14_r,0.6926914431699728,0.6606131008482916,0.7354717901153729,0.3306677046493242,-0.057007528624735425
633,Negations_LO,AU15_r,0.16292913182342894,0.1662841429230265,0.8977570520652047,0.3306677046493242,0.021700498896905705
1830,Work_HI,AU25_r,0.9481638631940552,0.8192907727638012,0.352886983406979,0.33078224584006977,-0.295074512739011
64,Total pronouns_HI,AU26_r,0.5993542706657596,0.6239194138535485,0.58142567205604,0.33087066752311234,0.09274161603440279
253,They_LO,AU10_r,0.7545801536259411,0.7271884988665175,0.7560014067345636,0.3310675837954869,-0.052093036658777715
1546,Body_HI,AU12_r,0.5718382830424801,0.5401204486084781,0.779881783744448,0.3311139112590095,-0.07064900760567239
1266,Inhibition_HI,AU06_r,0.4490960302144696,0.5346011226620973,0.6539449938569788,0.33142853423426866,0.18535286620458513
300,Impersonal pronouns_HI,AU25_r,0.8918156035771103,0.9416220216795484,0.4761847295563978,0.3317697774335179,0.12122943233915505
1432,Hearing_HI,AU04_r,0.41452525660567147,0.48233667306282957,0.7870630727528163,0.3318566964816947,0.10248873805740073
396,Auxiliary verbs_HI,AU17_r,0.5485258053510774,0.553067575525252,0.9222549848236637,0.33213235925442997,0.016451043302661145
463,Present tense_LO,AU15_r,0.16141279210044196,0.17081577301342646,0.6734358899530861,0.33232043179645276,0.07087990662865319
1913,Home_LO,AU06_r,0.5595615346996625,0.5671078259629954,0.9178681040578673,0.33250277105101456,0.017303961789712434
1437,Hearing_LO,AU06_r,0.5629583093065655,0.5710587667536522,0.9125418917239132,0.33250277105101456,0.01843084879336313
213,SheHe_LO,AU06_r,0.5625186017469829,0.5672297049607836,0.949074294895278,0.33250277105101456,0.010716429241582068
927,Negative Emotion_LO,AU06_r,0.5580315357459208,0.5647460971016913,0.9273425982466228,0.33250277105101456,0.015301567066878774
2015,death@Death_LO,AU06_r,0.5612206300291167,0.5678087803970848,0.9283773310398591,0.33250277105101456,0.015083514351740523
693,Numbers_LO,AU09_r,0.1692503272976465,0.15599592913318522,0.5279770635267071,0.33267905965436384,-0.10739152167279123
82,Personal pronouns_HI,AU10_r,0.763269220824286,0.7486699419490291,0.8729537113036339,0.3335995827855174,-0.027006120078264154
16,Function words_HI,AU12_r,0.617607409514476,0.6973199920201267,0.2992975124435492,0.3335995827855174,0.17515130859133465
621,Negations_LO,AU06_r,0.580141985208667,0.5702019340706665,0.8968429216771046,0.3335995827855174,-0.0218568010417007
739,Social_LO,AU20_r,0.1241282917033657,0.12619762525410405,0.8838304029687589,0.33377208142362585,0.024569527010710992
2107,Non-fluencies_LO,AU45_r,0.3743703680544992,0.3780142661957781,0.9134063005722847,0.33394041792099405,0.018212253485454966
1519,Biological_LO,AU17_r,0.5748020532683131,0.553965583125113,0.6850524407903511,0.33394041792099405,-0.06788097001161249
1178,Discrepancy_HI,AU17_r,0.5403321731725708,0.571267256238663,0.5047536613261737,0.33506935578865915,0.11272673957506567
455,Present tense_LO,AU09_r,0.17299135957662948,0.14800921978307569,0.2901398788615778,0.3352259234616036,-0.17831821795524325
1464,Feeling_HI,AU02_r,0.12861990725237055,0.12974558033575817,0.9771520232083454,0.33552287476011305,0.007649724999828701
840,Humans_HI,AU20_r,0.09171717380835714,0.10750762961414448,0.6041732393581483,0.3358152236951682,0.17088813276740605
185,You_LO,AU10_r,0.7532930150459877,0.7289870929555685,0.7836634830123715,0.3368230171786054,-0.0460253599008957
702,Numbers_HI,AU17_r,0.5356293624707986,0.6797426507314349,0.1068545112201445,0.33730165442549226,0.2982148843458084
320,Articles_HI,AU10_r,0.7534502857826502,0.7191674822112536,0.704483629305753,0.3380164718111762,-0.06398754246726793
995,Anger_LO,AU06_r,0.5596831864875297,0.5677196331996411,0.9126513116686155,0.3382679326353166,0.018407604849593452
1137,Causation_LO,AU10_r,0.7498670342561247,0.7338047416630034,0.8551356831217416,0.3382679326353166,-0.0306102914489361
563,Prepositions_LO,AU14_r,0.6575888992954572,0.689080320570649,0.744834016125191,0.3384124787499412,0.05548749447678642
204,SheHe_HI,AU01_r,0.42244367191906634,0.46244539754646535,0.7101644048468982,0.33846111951068963,0.13021168291310928
365,Common Verbs_LO,AU20_r,0.13539591276879648,0.1286899559636563,0.7515874131432421,0.3388150321196044,-0.05539759775381066
341,Common Verbs_LO,AU01_r,0.36628802667703586,0.35463940110431225,0.8275643760206418,0.33881574203875686,-0.037341975656831256
129,I_LO,AU23_r,0.2096275981889697,0.18554782897785338,0.3465900779731783,0.3393766419907476,-0.16034651057699312
825,Humans_LO,AU06_r,0.5619911160763671,0.5680668491605753,0.9341076182269517,0.3397152338460121,0.013872856083387246
1130,Causation_HI,AU06_r,0.5276197319686801,0.5668612131463423,0.7114921200768765,0.33981587183475404,0.07760348080853859
1334,Exclusion_HI,AU06_r,0.5382687491307565,0.5595757629530015,0.7931627563455749,0.3400405056145175,0.044483179093268835
309,Articles_LO,AU02_r,0.12379117424793425,0.12345148286201538,0.9895115862639727,0.34013010879519123,-0.0022260356227584376
307,Articles_LO,AU01_r,0.33953213027816254,0.32209373824915966,0.7209089016411387,0.34013881238468957,-0.06050751416863478
1704,Motion_HI,AU04_r,0.5451776811441739,0.526259332753909,0.880664616983585,0.3402543942397281,-0.029332333630913116
900,Positive emotion_HI,AU12_r,0.6178802651775691,0.6815540227670209,0.41048243033867404,0.34070556893946213,0.1413387354031185
1260,Inhibition_HI,AU02_r,0.10240665552706371,0.33023916686422855,0.3109877527081176,0.34070595468662035,0.43129432745423957
1268,Inhibition_HI,AU07_r,0.6388527462601191,0.7813897074930226,0.5588565474366747,0.34070595468662035,0.24214797922295395
1121,Insight_LO,AU45_r,0.3708468382434033,0.3856989597002143,0.6949539396006386,0.3408719662649847,0.0663262681076841
1715,Motion_LO,AU10_r,0.7597088772262586,0.7325463833883163,0.7618360902002503,0.34107113327988486,-0.05096419179076059
960,Anxiety_HI,AU06_r,0.6535053232470527,0.553561044368072,0.8493391327512316,0.341204041145758,-0.1867385050617254
1492,Feeling_HI,AU26_r,0.6387652431256959,0.6901792245638838,0.5794943806109718,0.34143355964214306,0.15279148613765842
429,Past tense_LO,AU15_r,0.16385365233455151,0.17116471377419598,0.7591858875290318,0.3414666530307242,0.05229745350383877
1496,Biological_HI,AU01_r,0.3524150584974029,0.37214269296144514,0.744500832172806,0.34169478515189944,0.06790478615249163
1771,Time_LO,AU02_r,0.12117502895463297,0.1490420243584822,0.4199544173676767,0.3420906267794994,0.137656317130429
1363,Perceptual_LO,AU02_r,0.11773236738473593,0.14333367812764944,0.44019649826170837,0.34230441119836574,0.13084872568942693
2134,Fillers_HI,AU23_r,0.181989419487367,0.17915227655299948,0.8991319811441825,0.3423697947963763,-0.02147793844950433
1947,Money_LO,AU06_r,0.5625330852973356,0.5685609107436542,0.9348374964197019,0.342616918502933,0.013718814269774442
961,Anxiety_LO,AU06_r,0.5604255175500468,0.567013302193144,0.9285874616763408,0.342616918502933,0.015038225327248004
265,They_LO,AU23_r,0.19955022479654866,0.1842423420709064,0.47942596171536556,0.342616918502933,-0.11846974417543739
2126,Fillers_HI,AU14_r,0.6683243004209776,0.6441577135706293,0.7970541115605835,0.3431194860365694,-0.04359325445433204
353,Common Verbs_LO,AU09_r,0.17101677483802022,0.1473413165910877,0.45109074996068066,0.3435554750249815,-0.1329286943843159
30,Function words_HI,AU26_r,0.6176025022593051,0.6342976529759963,0.7331210476426664,0.34394042865526425,0.05757216592308442
479,Future tense_LO,AU02_r,0.12380065921133446,0.13320434145011056,0.7012143708759319,0.34407111879040864,0.06459779524110841
1533,Body_LO,AU02_r,0.12216217330266843,0.1297989833082191,0.7540396269349807,0.34407111879040864,0.052740785479125106
1101,Insight_LO,AU09_r,0.17590532879510404,0.15734642468994117,0.4159143750289752,0.3446210332615892,-0.1385485865212488
1775,Time_LO,AU05_r,0.1196982264242223,0.11143208083347098,0.6433094596069394,0.34522462078534427,-0.07962464399796092
944,Negative Emotion_HI,AU23_r,0.25251859191065623,0.15255811726472404,0.2899586605615949,0.34524432956665174,-0.2603526722596594
468,Present tense_HI,AU23_r,0.19605876813039247,0.19802289138772958,0.9492384822548868,0.3453151271504531,0.010761398932174789
287,Impersonal pronouns_LO,AU10_r,0.743742033856061,0.7255481501613891,0.8443106047879089,0.34534464537903986,-0.03336541057699341
70,Personal pronouns_HI,AU02_r,0.12936178314355623,0.1315468544360153,0.9306983617773925,0.3454259894909717,0.01470954655779252
197,You_LO,AU23_r,0.1983156204609043,0.1767760872389013,0.3425982451350693,0.34552792005358635,-0.1590048980327851
831,Humans_LO,AU10_r,0.7540969366311979,0.7313609673702448,0.795205025633829,0.34552792005358635,-0.0435175352756674
1584,Health_HI,AU15_r,0.15553080904273356,0.21131014576185322,0.50047919636565,0.34565011659968825,0.24811197467816365
551,Prepositions_LO,AU05_r,0.11807915393322456,0.10995481469529064,0.621270423861483,0.3460667519306879,-0.08441976515518021
848,Humans_HI,AU45_r,0.3473005469802977,0.3411181520788191,0.9343128160087504,0.3465409684324422,-0.027414050321637806
893,Positive emotion_LO,AU06_r,0.528294632052666,0.5886517468456139,0.42879662893752757,0.3467940257300731,0.1359601399056273
92,Personal pronouns_HI,AU20_r,0.13232535321275765,0.1282827827769788,0.7822272286173845,0.34691694808119117,-0.04665687381029505
2194,total words_HI,AU14_r,0.6875127239562405,0.6553374531526095,0.737521179405856,0.34691694808119117,-0.05655774217769035
2160,duration_HI,AU14_r,0.6762129865924429,0.6529821981672086,0.8057186433115142,0.34698686699412806,-0.041224590536420046
593,Conjunctions_LO,AU10_r,0.7510715599361676,0.7209879297385182,0.7454269389583628,0.347495447717554,-0.0560919160771175
1159,Discrepancy_LO,AU02_r,0.12556236766130507,0.1476583846367832,0.5495844812793003,0.34759732109855224,0.10294595553571632
42,Total pronouns_HI,AU06_r,0.5626709098592064,0.5720881484197111,0.8995770028496126,0.3484295134120991,0.021219806832618152
395,Auxiliary verbs_LO,AU15_r,0.17107067452432978,0.15830864139500625,0.6785045465487252,0.348443470094012,-0.07480009340169778
2059,Assent_LO,AU14_r,0.6283646731291219,0.6792135970200455,0.5778343210563603,0.3489971395222026,0.09583780271045972
275,Impersonal pronouns_LO,AU02_r,0.13437284947189956,0.14238282985294057,0.7820833642661672,0.3491504229269442,0.0468834603520682
634,Negations_HI,AU17_r,0.5638154979780458,0.5830269997199837,0.746763404692666,0.34916841047845415,0.05431682149440112
1216,Tentativeness_HI,AU23_r,0.1964242418376038,0.1780509874658685,0.45023068105854847,0.3499023581975673,-0.12730417233204513
28,Function words_HI,AU25_r,0.9291991301116331,0.9558244468388106,0.6932552295103338,0.34990294425500745,0.06663848114983957
2151,duration_LO,AU06_r,0.5245490828213718,0.5833152993912878,0.46991963376474777,0.3499046367391039,0.12463126260736862
1505,Biological_LO,AU06_r,0.5679722004057401,0.5691905524840261,0.9868835508279663,0.3499115569722707,0.002757735338920143
1397,Seeing_LO,AU02_r,0.11871200049584617,0.13590602130146323,0.5208395979381483,0.35064944610815957,0.10805555357191811
1660,Ingestion_HI,AU25_r,1.0053027264024932,0.9507686596350586,0.773390555939812,0.3511017021833637,-0.09759148459694159
988,Anger_HI,AU02_r,0.0989916937574591,0.04172686833009688,0.3326741303458499,0.35123122482558605,-0.3960622667694849
1097,Insight_LO,AU06_r,0.5560580824590662,0.55928613498993,0.9651375511825816,0.35140818318541267,0.007381666343662585
1010,Anger_HI,AU20_r,0.19353953220505357,0.14569689907045028,0.546156399466748,0.3517922205456748,-0.25532391801428045
1906,Home_HI,AU02_r,0.11416593020210583,0.09682996277856065,0.6022236169780808,0.3518434163620138,-0.18217958033907944
1014,Anger_HI,AU25_r,0.9310291336551916,0.8368319668841081,0.7182120139519559,0.3518541627940925,-0.1736930891325839
822,Humans_HI,AU05_r,0.10289556409341655,0.12388655867995702,0.6959145734558716,0.35194328666596186,0.1282982289928054
1540,Body_HI,AU07_r,0.7751880455271649,0.7123953593963299,0.6830808627965326,0.3523356071109156,-0.1032516950196173
383,Auxiliary verbs_LO,AU06_r,0.5839486617909103,0.5681851829460848,0.85143870941549,0.35266476724100515,-0.03282783272112427
1401,Seeing_LO,AU05_r,0.12281187802690306,0.11993658327504364,0.8851950125988557,0.35289681313261545,-0.02434761291540468
529,Adverbs_LO,AU14_r,0.6536923108186083,0.6761358154007883,0.8202530364079772,0.3528981081436178,0.03834270988119518
1169,Discrepancy_LO,AU09_r,0.16505868613288993,0.15070748235663003,0.5834918831842546,0.3531380773001,-0.09426802469377496
2096,Non-fluencies_HI,AU17_r,0.5717047108775503,0.5670071579924695,0.9565786794500207,0.3538252256850899,-0.013096181645755682
570,Prepositions_HI,AU23_r,0.17329666140846955,0.18539686648529907,0.6184536998565184,0.3539163747922128,0.08522551694602512
592,Conjunctions_HI,AU10_r,0.7472563093762469,0.7306303850607453,0.8556697288629482,0.3543577299656159,-0.03058366543998257
1407,Seeing_LO,AU09_r,0.17506739932681764,0.16051450556752186,0.5352263527629744,0.35439877542625164,-0.10491534672378552
4,Function words_HI,AU04_r,0.5174953625182228,0.5231877309648981,0.9585110815552944,0.3543993456890179,0.008784665518798949
302,Impersonal pronouns_HI,AU26_r,0.5999659470001214,0.6282961764681054,0.558475099128581,0.3545077277383326,0.0994599467029559
188,You_HI,AU14_r,0.7003494875659781,0.6372142718334111,0.5783844267512882,0.35496930466813237,-0.10727188012428436
485,Future tense_LO,AU06_r,0.562092736838998,0.5688066118759563,0.9278879937122702,0.35578757608020234,0.015185298074254932
1174,Discrepancy_HI,AU14_r,0.6923300196405021,0.6624812177398657,0.7544076297937334,0.35590270453475004,-0.052810693473898
932,Negative Emotion_HI,AU10_r,0.8060832512364206,0.8228588476528607,0.9172711562793336,0.35603905104258354,0.028029013639577712
2084,Non-fluencies_HI,AU07_r,0.8563872136647105,0.8489016330045478,0.9716664171720502,0.35619021668317385,-0.009194376538306032
911,Positive emotion_LO,AU23_r,0.22926014031902417,0.1798566563467109,0.150053360068618,0.3563788089733646,-0.25311939150278423
142,We_HI,AU05_r,0.2235964220260317,0.10997553950314505,0.3545270982050751,0.3566515869392288,-0.8388719677133806
146,We_HI,AU07_r,1.1528518380013608,0.8130743390153585,0.5609163187179409,0.3566515869392288,-0.4539740583680235
1938,Money_HI,AU01_r,0.20844789864565708,0.3305677706097615,0.48539578958420826,0.3566515869392288,0.5224005219252553
1942,Money_HI,AU04_r,0.8270968351900272,0.173337216120591,0.4789005524882483,0.3566515869392288,-0.6894128262440208
156,We_HI,AU15_r,0.2256727856802694,0.1563819279400158,0.6032772716122154,0.3566515869392288,-0.4379418625546695
1962,Money_HI,AU20_r,0.06599104446176388,0.05145137435883035,0.7206883437664675,0.3566515869392288,-0.29164978566967964
1426,Seeing_HI,AU45_r,0.37054918195662623,0.3612129671601745,0.787709917188611,0.35710344040242414,-0.0462788108965012
271,They_LO,AU45_r,0.36963075276323343,0.37797644397349406,0.7993034583752933,0.3572620159350909,0.042613767562391484
826,Humans_HI,AU07_r,0.7482871550355471,0.9573335956303595,0.3720927718513787,0.35736132608587196,0.296218200980068
654,Quantifiers_HI,AU06_r,0.5402242506317366,0.5304386643077791,0.898884345939733,0.3573669957216923,-0.022176994672208978
1421,Seeing_LO,AU23_r,0.21439297155783862,0.18086030496490565,0.19242149182419974,0.3574083074432712,-0.22149030124649416
404,Auxiliary verbs_HI,AU26_r,0.6036666633738665,0.6241307189038533,0.658879438578885,0.3574083074432712,0.07447241185922297
